country,city,agency,feed_url,mdb_id,license,status
DE,Ruhstadt,gtfs.de — Ruhstadt,https://download.gtfs.de/germany/free/latest.zip,de-city-71541e5193,,active
DE,Ruhstorf,gtfs.de — Ruhstorf,https://download.gtfs.de/germany/free/latest.zip,de-city-fa7416fbe4,,active
DE,Rullstorf,gtfs.de — Rullstorf,https://download.gtfs.de/germany/free/latest.zip,de-city-c9c3bb1fde,,active
DE,Rummelsburg,gtfs.de — Rummelsburg,https://download.gtfs.de/germany/free/latest.zip,de-city-54372f7c64,,active
DE,Rummelsheim,gtfs.de — Rummelsheim,https://download.gtfs.de/germany/free/latest.zip,de-city-a2445ea050,,active
DE,Rumohr,gtfs.de — Rumohr,https://download.gtfs.de/germany/free/latest.zip,de-city-2c4051ee7e,,active
DE,Rumpel,gtfs.de — Rumpel,https://download.gtfs.de/germany/free/latest.zip,de-city-46fed24c99,,active
DE,Runding,gtfs.de — Runding,https://download.gtfs.de/germany/free/latest.zip,de-city-505b126e54,,active
DE,Runkel,gtfs.de — Runkel,https://download.gtfs.de/germany/free/latest.zip,de-city-01a222c9e9,,active
DE,Ruppertshofen,gtfs.de — Ruppertshofen,https://download.gtfs.de/germany/free/latest.zip,de-city-56b77e03fd,,active
DE,Ruppichteroth,gtfs.de — Ruppichteroth,https://download.gtfs.de/germany/free/latest.zip,de-city-64eef692dd,,active
DE,Russelsheim,gtfs.de — Russelsheim,https://download.gtfs.de/germany/free/latest.zip,de-city-956104af1a,,active
DE,Ruthen,gtfs.de — Ruthen,https://download.gtfs.de/germany/free/latest.zip,de-city-2e7901f11d,,active
DE,Ruthnick,gtfs.de — Ruthnick,https://download.gtfs.de/germany/free/latest.zip,de-city-e80543be67,,active
DE,Ruthweiler,gtfs.de — Ruthweiler,https://download.gtfs.de/germany/free/latest.zip,de-city-731224ec4d,,active
DE,Saal,gtfs.de — Saal,https://download.gtfs.de/germany/free/latest.zip,de-city-e45ff45ff4,,active
DE,Saalfeld,gtfs.de — Saalfeld,https://download.gtfs.de/germany/free/latest.zip,de-city-419541fd1c,,active
DE,Saara,gtfs.de — Saara,https://download.gtfs.de/germany/free/latest.zip,de-city-bdb04aa939,,active
DE,Saarbrucken,gtfs.de — Saarbrucken,https://download.gtfs.de/germany/free/latest.zip,de-city-e49470adfc,,active
DE,Saarbrücken,saarVV / Saarbahn (SNS GmbH),https://saarfahrplan.de/bin/stboard.exe/dny?L=vs_java3&input=Saarbr%C3%BCcken+Hauptbahnhof&start=yes&maxJourneys=10&outputMode=tickerDataOnly,rtweb-de-saarvv-saarbahn-sns-gmbh,,active
DE,Saarburg,gtfs.de — Saarburg,https://download.gtfs.de/germany/free/latest.zip,de-city-1c5b2d66b1,,active
DE,Saarlouis,gtfs.de — Saarlouis,https://download.gtfs.de/germany/free/latest.zip,de-city-f6353ff75f,,active
DE,Saarwellingen,gtfs.de — Saarwellingen,https://download.gtfs.de/germany/free/latest.zip,de-city-5d1f4c02e1,,active
DE,Sachsen,gtfs.de — Sachsen,https://download.gtfs.de/germany/free/latest.zip,de-city-731ff846c2,,active
DE,Sachsenhagen,gtfs.de — Sachsenhagen,https://download.gtfs.de/germany/free/latest.zip,de-city-0f37b2b010,,active
DE,Sachsenkam,gtfs.de — Sachsenkam,https://download.gtfs.de/germany/free/latest.zip,de-city-7bc0a46ae8,,active
DE,Saerbeck,gtfs.de — Saerbeck,https://download.gtfs.de/germany/free/latest.zip,de-city-84fcfd2c51,,active
DE,Saffig,gtfs.de — Saffig,https://download.gtfs.de/germany/free/latest.zip,de-city-fc93a7300a,,active
DE,Sagard,gtfs.de — Sagard,https://download.gtfs.de/germany/free/latest.zip,de-city-378ce38485,,active
DE,Sailauf,gtfs.de — Sailauf,https://download.gtfs.de/germany/free/latest.zip,de-city-2125b9bb24,,active
DE,Salach,gtfs.de — Salach,https://download.gtfs.de/germany/free/latest.zip,de-city-1989c1ef85,,active
DE,Salching,gtfs.de — Salching,https://download.gtfs.de/germany/free/latest.zip,de-city-3f38b3fa33,,active
DE,Saldenburg,gtfs.de — Saldenburg,https://download.gtfs.de/germany/free/latest.zip,de-city-5163f50c26,,active
DE,Salgen,gtfs.de — Salgen,https://download.gtfs.de/germany/free/latest.zip,de-city-790c66812b,,active
DE,Sallgast,gtfs.de — Sallgast,https://download.gtfs.de/germany/free/latest.zip,de-city-23b4032f6b,,active
DE,Salmtal,gtfs.de — Salmtal,https://download.gtfs.de/germany/free/latest.zip,de-city-9f9b36e1b1,,active
DE,Salz,gtfs.de — Salz,https://download.gtfs.de/germany/free/latest.zip,de-city-166cf94cb9,,active
DE,Salzbergen,gtfs.de — Salzbergen,https://download.gtfs.de/germany/free/latest.zip,de-city-e4396f29eb,,active
DE,Salzhemmendorf,gtfs.de — Salzhemmendorf,https://download.gtfs.de/germany/free/latest.zip,de-city-dedd0e1a62,,active
DE,Salzkotten,gtfs.de — Salzkotten,https://download.gtfs.de/germany/free/latest.zip,de-city-f3a85d0f1e,,active
DE,Salzmunde,gtfs.de — Salzmunde,https://download.gtfs.de/germany/free/latest.zip,de-city-4248f1d0d8,,active
DE,Salzwedel,gtfs.de — Salzwedel,https://download.gtfs.de/germany/free/latest.zip,de-city-c5b2999515,,active
DE,Salzweg,gtfs.de — Salzweg,https://download.gtfs.de/germany/free/latest.zip,de-city-45e24bc3e6,,active
DE,Samerberg,gtfs.de — Samerberg,https://download.gtfs.de/germany/free/latest.zip,de-city-60b159b125,,active
DE,Samtens,gtfs.de — Samtens,https://download.gtfs.de/germany/free/latest.zip,de-city-62a5375064,,active
DE,Sand,gtfs.de — Sand,https://download.gtfs.de/germany/free/latest.zip,de-city-8b8d0c08c6,,active
DE,Sandau,gtfs.de — Sandau,https://download.gtfs.de/germany/free/latest.zip,de-city-df69e7d084,,active
DE,Sandbostel,gtfs.de — Sandbostel,https://download.gtfs.de/germany/free/latest.zip,de-city-73c8f731c4,,active
DE,Sande,gtfs.de — Sande,https://download.gtfs.de/germany/free/latest.zip,de-city-601a272263,,active
DE,Sandersleben,gtfs.de — Sandersleben,https://download.gtfs.de/germany/free/latest.zip,de-city-f0e4049211,,active
DE,Sandhausen,gtfs.de — Sandhausen,https://download.gtfs.de/germany/free/latest.zip,de-city-c05161785e,,active
DE,Sandstedt,gtfs.de — Sandstedt,https://download.gtfs.de/germany/free/latest.zip,de-city-f750bca235,,active
DE,Sangerhausen,gtfs.de — Sangerhausen,https://download.gtfs.de/germany/free/latest.zip,de-city-2c149a0d7a,,active
DE,Sankelmark,gtfs.de — Sankelmark,https://download.gtfs.de/germany/free/latest.zip,de-city-e0ee1e5652,,active
DE,Sankt Augustin,gtfs.de — Sankt Augustin,https://download.gtfs.de/germany/free/latest.zip,de-city-3f073b1915,,active
DE,Sankt Georgen im Schwarzwald,gtfs.de — Sankt Georgen im Schwarzwald,https://download.gtfs.de/germany/free/latest.zip,de-city-dc20b81431,,active
DE,Sankt Goar,gtfs.de — Sankt Goar,https://download.gtfs.de/germany/free/latest.zip,de-city-650ea3449f,,active
DE,Sankt Ingbert,gtfs.de — Sankt Ingbert,https://download.gtfs.de/germany/free/latest.zip,de-city-cdbbab9728,,active
DE,Sankt Johann,gtfs.de — Sankt Johann,https://download.gtfs.de/germany/free/latest.zip,de-city-96ad0402b5,,active
DE,Sankt Katharinen,gtfs.de — Sankt Katharinen,https://download.gtfs.de/germany/free/latest.zip,de-city-dc3ea06ca4,,active
DE,Sankt Kilian,gtfs.de — Sankt Kilian,https://download.gtfs.de/germany/free/latest.zip,de-city-e14499dddc,,active
DE,Sankt Margarethen,gtfs.de — Sankt Margarethen,https://download.gtfs.de/germany/free/latest.zip,de-city-a7029f5ecc,,active
DE,Sankt Martin,gtfs.de — Sankt Martin,https://download.gtfs.de/germany/free/latest.zip,de-city-cb0125905c,,active
DE,Sankt Peter,gtfs.de — Sankt Peter,https://download.gtfs.de/germany/free/latest.zip,de-city-8a664200da,,active
DE,Sankt Peter-Ording,gtfs.de — Sankt Peter-Ording,https://download.gtfs.de/germany/free/latest.zip,de-city-27c194b6be,,active
DE,Sankt Sebastian,gtfs.de — Sankt Sebastian,https://download.gtfs.de/germany/free/latest.zip,de-city-491bf09379,,active
DE,Sankt Wendel,gtfs.de — Sankt Wendel,https://download.gtfs.de/germany/free/latest.zip,de-city-eefbbed103,,active
DE,Sargenroth,gtfs.de — Sargenroth,https://download.gtfs.de/germany/free/latest.zip,de-city-0af4f1386d,,active
DE,Sarstedt,gtfs.de — Sarstedt,https://download.gtfs.de/germany/free/latest.zip,de-city-13dca28daa,,active
DE,Sarzbuttel,gtfs.de — Sarzbuttel,https://download.gtfs.de/germany/free/latest.zip,de-city-c32d91fffe,,active
DE,Sasbach,gtfs.de — Sasbach,https://download.gtfs.de/germany/free/latest.zip,de-city-2c1f788b3f,,active
DE,Sasel,gtfs.de — Sasel,https://download.gtfs.de/germany/free/latest.zip,de-city-445f80153c,,active
DE,Sassenberg,gtfs.de — Sassenberg,https://download.gtfs.de/germany/free/latest.zip,de-city-184acd17aa,,active
DE,Sassenburg,gtfs.de — Sassenburg,https://download.gtfs.de/germany/free/latest.zip,de-city-72f853f66a,,active
DE,Sassnitz,gtfs.de — Sassnitz,https://download.gtfs.de/germany/free/latest.zip,de-city-198c2b1974,,active
DE,Satrup,gtfs.de — Satrup,https://download.gtfs.de/germany/free/latest.zip,de-city-b50f199874,,active
DE,Satteldorf,gtfs.de — Satteldorf,https://download.gtfs.de/germany/free/latest.zip,de-city-152a1f01e4,,active
DE,Sauerlach,gtfs.de — Sauerlach,https://download.gtfs.de/germany/free/latest.zip,de-city-eb34d87c7c,,active
DE,Saulgau,gtfs.de — Saulgau,https://download.gtfs.de/germany/free/latest.zip,de-city-1fb73f52b9,,active
DE,Saulgrub,gtfs.de — Saulgrub,https://download.gtfs.de/germany/free/latest.zip,de-city-7c96fb1600,,active
DE,Sayda,gtfs.de — Sayda,https://download.gtfs.de/germany/free/latest.zip,de-city-b9b9dd0695,,active
DE,Schaafheim,gtfs.de — Schaafheim,https://download.gtfs.de/germany/free/latest.zip,de-city-469d241d0d,,active
DE,Schaalby,gtfs.de — Schaalby,https://download.gtfs.de/germany/free/latest.zip,de-city-e98f546b03,,active
DE,Schacht-Audorf,gtfs.de — Schacht-Audorf,https://download.gtfs.de/germany/free/latest.zip,de-city-d49a5b0415,,active
DE,Schafstadt,gtfs.de — Schafstadt,https://download.gtfs.de/germany/free/latest.zip,de-city-438b781e00,,active
DE,Schaftlarn,gtfs.de — Schaftlarn,https://download.gtfs.de/germany/free/latest.zip,de-city-a12f25c6cf,,active
DE,Schalkau,gtfs.de — Schalkau,https://download.gtfs.de/germany/free/latest.zip,de-city-cbd6798c47,,active
DE,Schalkenbach,gtfs.de — Schalkenbach,https://download.gtfs.de/germany/free/latest.zip,de-city-793833df65,,active
DE,Schalkenmehren,gtfs.de — Schalkenmehren,https://download.gtfs.de/germany/free/latest.zip,de-city-cae7aeff4e,,active
DE,Schalkham,gtfs.de — Schalkham,https://download.gtfs.de/germany/free/latest.zip,de-city-5b1fc011ec,,active
DE,Schalksmuhle,gtfs.de — Schalksmuhle,https://download.gtfs.de/germany/free/latest.zip,de-city-6d9f080715,,active
DE,Schallstadt,gtfs.de — Schallstadt,https://download.gtfs.de/germany/free/latest.zip,de-city-e18d713aac,,active
DE,Schapen,gtfs.de — Schapen,https://download.gtfs.de/germany/free/latest.zip,de-city-6519cd8c59,,active
DE,Scharbeutz,gtfs.de — Scharbeutz,https://download.gtfs.de/germany/free/latest.zip,de-city-a256a6940b,,active
DE,Scharfbillig,gtfs.de — Scharfbillig,https://download.gtfs.de/germany/free/latest.zip,de-city-56dbd3ebc0,,active
DE,Scharfenstein,gtfs.de — Scharfenstein,https://download.gtfs.de/germany/free/latest.zip,de-city-9b8a9fd4a8,,active
DE,Scharnebeck,gtfs.de — Scharnebeck,https://download.gtfs.de/germany/free/latest.zip,de-city-764264c207,,active
DE,Scharnhorst,gtfs.de — Scharnhorst,https://download.gtfs.de/germany/free/latest.zip,de-city-49b1cc3591,,active
DE,Schashagen,gtfs.de — Schashagen,https://download.gtfs.de/germany/free/latest.zip,de-city-39c5bf815f,,active
DE,Schaufling,gtfs.de — Schaufling,https://download.gtfs.de/germany/free/latest.zip,de-city-9529c55a8d,,active
DE,Schechen,gtfs.de — Schechen,https://download.gtfs.de/germany/free/latest.zip,de-city-010f933a50,,active
DE,Scheidegg,gtfs.de — Scheidegg,https://download.gtfs.de/germany/free/latest.zip,de-city-230529ce0b,,active
DE,Scheiditz,gtfs.de — Scheiditz,https://download.gtfs.de/germany/free/latest.zip,de-city-4b78d79533,,active
DE,Scheinfeld,gtfs.de — Scheinfeld,https://download.gtfs.de/germany/free/latest.zip,de-city-5ad778a411,,active
DE,Scheitenkorb,gtfs.de — Scheitenkorb,https://download.gtfs.de/germany/free/latest.zip,de-city-026441624c,,active
DE,Schellerten,gtfs.de — Schellerten,https://download.gtfs.de/germany/free/latest.zip,de-city-9faa46a895,,active
DE,Schellhorn,gtfs.de — Schellhorn,https://download.gtfs.de/germany/free/latest.zip,de-city-39a5898a53,,active
DE,Schenkenberg,gtfs.de — Schenkenberg,https://download.gtfs.de/germany/free/latest.zip,de-city-172242cbee,,active
DE,Schenkendobern,gtfs.de — Schenkendobern,https://download.gtfs.de/germany/free/latest.zip,de-city-c975c47fbc,,active
DE,Schenklengsfeld,gtfs.de — Schenklengsfeld,https://download.gtfs.de/germany/free/latest.zip,de-city-c543dccbb6,,active
DE,Schermbeck,gtfs.de — Schermbeck,https://download.gtfs.de/germany/free/latest.zip,de-city-222c3f1b0b,,active
DE,Schermen,gtfs.de — Schermen,https://download.gtfs.de/germany/free/latest.zip,de-city-48922a519f,,active
DE,Schernfeld,gtfs.de — Schernfeld,https://download.gtfs.de/germany/free/latest.zip,de-city-e1f907c24b,,active
DE,Scherstetten,gtfs.de — Scherstetten,https://download.gtfs.de/germany/free/latest.zip,de-city-2181f7330e,,active
DE,Schesslitz,gtfs.de — Schesslitz,https://download.gtfs.de/germany/free/latest.zip,de-city-7433c6e15b,,active
DE,Scheuerfeld,gtfs.de — Scheuerfeld,https://download.gtfs.de/germany/free/latest.zip,de-city-ecf5f4a823,,active
DE,Scheuring,gtfs.de — Scheuring,https://download.gtfs.de/germany/free/latest.zip,de-city-1cc6ed120e,,active
DE,Scheyern,gtfs.de — Scheyern,https://download.gtfs.de/germany/free/latest.zip,de-city-6271c6273c,,active
DE,Schierling,gtfs.de — Schierling,https://download.gtfs.de/germany/free/latest.zip,de-city-5d7efaa7de,,active
DE,Schiesheim,gtfs.de — Schiesheim,https://download.gtfs.de/germany/free/latest.zip,de-city-26c4b1eea3,,active
DE,Schiffdorf,gtfs.de — Schiffdorf,https://download.gtfs.de/germany/free/latest.zip,de-city-67a871674d,,active
DE,Schiffweiler,gtfs.de — Schiffweiler,https://download.gtfs.de/germany/free/latest.zip,de-city-53454a8959,,active
DE,Schilda,gtfs.de — Schilda,https://download.gtfs.de/germany/free/latest.zip,de-city-6c20db8fad,,active
DE,Schillig,gtfs.de — Schillig,https://download.gtfs.de/germany/free/latest.zip,de-city-a5dfb7c13e,,active
DE,Schillingsfurst,gtfs.de — Schillingsfurst,https://download.gtfs.de/germany/free/latest.zip,de-city-1eeafd1319,,active
DE,Schillingstedt,gtfs.de — Schillingstedt,https://download.gtfs.de/germany/free/latest.zip,de-city-09530e8a2c,,active
DE,Schiltberg,gtfs.de — Schiltberg,https://download.gtfs.de/germany/free/latest.zip,de-city-278752ff39,,active
DE,Schipkau,gtfs.de — Schipkau,https://download.gtfs.de/germany/free/latest.zip,de-city-ff52027198,,active
DE,Schirnding,gtfs.de — Schirnding,https://download.gtfs.de/germany/free/latest.zip,de-city-98b07fae95,,active
DE,Schkeuditz,gtfs.de — Schkeuditz,https://download.gtfs.de/germany/free/latest.zip,de-city-c2e2b614c2,,active
DE,Schkolen,gtfs.de — Schkolen,https://download.gtfs.de/germany/free/latest.zip,de-city-e90468c6a3,,active
DE,Schkopau,gtfs.de — Schkopau,https://download.gtfs.de/germany/free/latest.zip,de-city-48a9fb26be,,active
DE,Schladen,gtfs.de — Schladen,https://download.gtfs.de/germany/free/latest.zip,de-city-0f72259db8,,active
DE,Schlagsdorf,gtfs.de — Schlagsdorf,https://download.gtfs.de/germany/free/latest.zip,de-city-37c09e8ea7,,active
DE,Schlaitdorf,gtfs.de — Schlaitdorf,https://download.gtfs.de/germany/free/latest.zip,de-city-47072d1c6c,,active
DE,Schlammersdorf,gtfs.de — Schlammersdorf,https://download.gtfs.de/germany/free/latest.zip,de-city-0b91d2db17,,active
DE,Schlangen,gtfs.de — Schlangen,https://download.gtfs.de/germany/free/latest.zip,de-city-c85a36ec63,,active
DE,Schlangenbad,gtfs.de — Schlangenbad,https://download.gtfs.de/germany/free/latest.zip,de-city-f32d289418,,active
DE,Schleching,gtfs.de — Schleching,https://download.gtfs.de/germany/free/latest.zip,de-city-813314d536,,active
DE,Schlegel,gtfs.de — Schlegel,https://download.gtfs.de/germany/free/latest.zip,de-city-5a0e36e653,,active
DE,Schleid,gtfs.de — Schleid,https://download.gtfs.de/germany/free/latest.zip,de-city-0c99a4f17a,,active
DE,Schleife,gtfs.de — Schleife,https://download.gtfs.de/germany/free/latest.zip,de-city-f7e2781869,,active
DE,Schlema,gtfs.de — Schlema,https://download.gtfs.de/germany/free/latest.zip,de-city-194eacf4e5,,active
DE,Schlepzig,gtfs.de — Schlepzig,https://download.gtfs.de/germany/free/latest.zip,de-city-3c00746cb8,,active
DE,Schlesen,gtfs.de — Schlesen,https://download.gtfs.de/germany/free/latest.zip,de-city-e63b47828a,,active
DE,Schleswig-Flensburg,Flixbus,https://opendata.samtrafiken.se/gtfs/flixbus/flixbus.zip,mdb-3261,https://www.trafiklab.se/api/gtfs-datasets/gtfs-regional/#licence,active
DE,Schleusingen,gtfs.de — Schleusingen,https://download.gtfs.de/germany/free/latest.zip,de-city-22c19e17de,,active
DE,Schlieben,gtfs.de — Schlieben,https://download.gtfs.de/germany/free/latest.zip,de-city-654fa00aff,,active
DE,Schliersee,gtfs.de — Schliersee,https://download.gtfs.de/germany/free/latest.zip,de-city-41b4eba52e,,active
DE,Schlitz,gtfs.de — Schlitz,https://download.gtfs.de/germany/free/latest.zip,de-city-b4ea051e86,,active
DE,Schluchsee,gtfs.de — Schluchsee,https://download.gtfs.de/germany/free/latest.zip,de-city-6230d09151,,active
DE,Schluchtern,gtfs.de — Schluchtern,https://download.gtfs.de/germany/free/latest.zip,de-city-d7c57b6d04,,active
DE,Schlusselfeld,gtfs.de — Schlusselfeld,https://download.gtfs.de/germany/free/latest.zip,de-city-dc6568a8a9,,active
DE,Schmalensee,gtfs.de — Schmalensee,https://download.gtfs.de/germany/free/latest.zip,de-city-80a2258005,,active
DE,Schmalkalden,gtfs.de — Schmalkalden,https://download.gtfs.de/germany/free/latest.zip,de-city-61951122c9,,active
DE,Schmallenberg,gtfs.de — Schmallenberg,https://download.gtfs.de/germany/free/latest.zip,de-city-a6f1ca0387,,active
DE,Schmargendorf,gtfs.de — Schmargendorf,https://download.gtfs.de/germany/free/latest.zip,de-city-c46b0b794d,,active
DE,Schmedeswurth,gtfs.de — Schmedeswurth,https://download.gtfs.de/germany/free/latest.zip,de-city-99eb6a0e75,,active
DE,Schmeheim,gtfs.de — Schmeheim,https://download.gtfs.de/germany/free/latest.zip,de-city-41bd0a9168,,active
DE,Schmelz,gtfs.de — Schmelz,https://download.gtfs.de/germany/free/latest.zip,de-city-ce8aa1a5fe,,active
DE,Schmidgaden,gtfs.de — Schmidgaden,https://download.gtfs.de/germany/free/latest.zip,de-city-ac701c01bd,,active
DE,Schmidmuhlen,gtfs.de — Schmidmuhlen,https://download.gtfs.de/germany/free/latest.zip,de-city-965b913d2d,,active
DE,Schmiedeberg,gtfs.de — Schmiedeberg,https://download.gtfs.de/germany/free/latest.zip,de-city-fc3ed485ec,,active
DE,Schmiedefeld am Rennsteig,gtfs.de — Schmiedefeld am Rennsteig,https://download.gtfs.de/germany/free/latest.zip,de-city-a53899e008,,active
DE,Schmilau,gtfs.de — Schmilau,https://download.gtfs.de/germany/free/latest.zip,de-city-913ad3e9a6,,active
DE,Schmissberg,gtfs.de — Schmissberg,https://download.gtfs.de/germany/free/latest.zip,de-city-de94aa58d7,,active
DE,Schmitten,gtfs.de — Schmitten,https://download.gtfs.de/germany/free/latest.zip,de-city-82cf01496b,,active
